student_key,student_id,student_name,date_of_birth,grade,contact_number,student_rank
771,S00771,theresa fletcher,2015-02-18,Grade 4,+14869378962,339
586,S00586,kelly williams,2010-12-11,Grade 2,+17735556015,339
575,S00575,dennis montoya,2009-03-08,Grade 5,+12808815227,339
653,S00653,beth chapman,2007-02-14,Grade 3,+16766792272,339
1087,S01087,sarah palmer,2013-04-19,Grade 2,+12913349026,339
1629,S01629,amanda wilson,2009-06-10,Grade 5,+16015661006,339
1477,S01477,david duncan,2010-02-21,Grade 3,+18704839198,339
1982,S01982,matthew henson,2017-02-24,Grade 5,+18387076329,339
1773,S01773,michael mitchell,2013-09-13,Grade 4,+19955820569,339
2614,S02614,kimberly smith,2007-11-15,Grade 4,+18926964618,339
2666,S02666,ronnie boyd,2013-08-29,Grade 2,+16304006659,339
2823,S02823,jennifer calhoun,2009-10-07,Grade 5,+17588279720,339
2296,S02296,taylor diaz,2016-10-20,Grade 5,n/a,339
3073,S03073,kathy anderson,2006-08-19,Grade 2,+16073755297,339
3078,S03078,amber lang,2014-05-14,Grade 2,+18642062116,339
4655,S04655,nicole bowman,2018-09-26,Grade 4,+19768069389,339
4308,S04308,robert thornton,2014-11-17,Grade 5,+16005255502,339
5207,S05207,jennifer mcgrath,2014-05-08,Grade 4,n/a,339
5193,S05193,mary johnson,2016-01-19,Grade 1,+16369840044,339
5247,S05247,gabriela rubio,2006-11-25,Grade 2,+13763196721,339
5404,S05404,ashley smith,2017-10-28,Grade 1,+17972014979,339
4864,S04864,jennifer scott,2006-10-14,Grade 5,+17795338797,339
5098,S05098,jennifer rosario,2017-02-16,Grade 4,+16815895122,339
3308,S03308,allen west,2016-04-14,Grade 2,+16555558067,339
3681,S03681,tyler boone,2014-06-01,Grade 5,+18614665963,339
4089,S04089,richard mcmahon,2007-06-02,Grade 5,+14332363537,339
4146,S04146,thomas gonzalez,2015-11-26,Grade 1,+18412804383,339
5597,S05597,heather becker,2012-06-29,Grade 2,+16635266036,339
5937,S05937,henry decker,2010-10-27,Grade 5,+14822327369,339
5805,S05805,paul smith,2010-05-11,Grade 1,+16314220351,339
5769,S05769,david smith,2016-12-15,Grade 5,n/a,339
7586,S07586,jessica hunt,2008-12-31,Grade 4,+18229234566,339
7518,S07518,douglas lewis,2011-08-01,Grade 2,+15829242811,339
7744,S07744,amy brady,2017-10-07,Grade 1,+18126987846,339
8235,S08235,david wilson,2014-07-24,Grade 4,+16264046883,339
8219,S08219,samantha austin,2012-02-22,Grade 3,+12963877364,339
8165,S08165,larry gonzalez,2018-09-03,Grade 5,+12913489477,339
8259,S08259,yvonne stephens,2007-08-08,Grade 2,+12818943989,339
8517,S08517,william hall,2017-02-28,Grade 4,n/a,339
6992,S06992,edward harris,2009-01-04,Grade 1,+14166180619,339
7072,S07072,jaime perry,2017-08-30,Grade 4,n/a,339
7106,S07106,mary duke,2011-09-04,Grade 1,+12997868594,339
7413,S07413,charles king,2010-12-11,Grade 5,+16357017651,339
7191,S07191,amy crawford,2006-06-15,Grade 3,+12603824232,339
6551,S06551,diane clark,2007-12-21,Grade 1,+14496755707,339
6479,S06479,katherine preston,2007-06-21,Grade 5,+12878835131,339
9111,S09111,dr. kevin richardson md,2008-06-03,Grade 2,+17774613375,339
9125,S09125,krista stephens,2016-04-22,Grade 5,+13729895910,339
8710,S08710,charles hicks,2012-12-28,Grade 5,+16073143864,339
8633,S08633,chelsea may,2008-06-09,Grade 2,+18809650983,339
8840,S08840,alexander moreno,2011-07-28,Grade 3,+13558742465,339
8754,S08754,kevin anderson,2008-10-20,Grade 4,+19433337081,339
9629,S09629,karen perez,2018-11-27,Grade 5,+18963931516,339
9619,S09619,antonio murphy,2013-09-06,Grade 1,+19422455857,339
10316,S10316,cassandra aguilar,2011-06-16,Grade 2,+16614726540,339
10524,S10524,thomas martin,2016-05-24,Grade 1,+12217559312,339
10363,S10363,miss sharon meyer,2008-01-23,Grade 2,+12913110561,339
10678,S10678,joshua webb,2008-11-26,Grade 5,+18908932712,339
10710,S10710,jonathan norris,2011-12-27,Grade 1,+14777616559,339
10715,S10715,dr. christopher lee,2012-09-26,Grade 1,+19674459402,339
10801,S10801,bianca davidson,2009-10-03,Grade 1,+18499182070,339
11131,S11131,aaron ingram,2015-01-23,Grade 1,+13188393492,339
11102,S11102,richard ortega,2011-10-21,Grade 1,+13296853396,339
12010,S12010,benjamin ball,2007-08-28,Grade 5,+18607345788,339
11961,S11961,joe brown,2018-07-01,Grade 2,+12678493936,339
4523,S04523,selena collins,2011-02-11,Grade 5,+14536474395,340
1610,S01610,ricardo fletcher,2019-03-07,Grade 4,+17287301736,341
503,S00503,larry palmer,2011-05-15,Grade 1,+18946390523,341
222,S00222,juan richard,2017-04-18,Grade 3,+18108393427,341
5650,S05650,nicholas beck md,2016-11-25,Grade 1,+14655480545,341
6081,S06081,gabrielle bell,2010-10-08,Grade 4,+12158196378,341
9425,S09425,ryan howard,2015-12-14,Grade 5,+19602123133,341
11542,S11542,jane roberts,2016-02-17,Grade 1,+18716197930,341
12044,S12044,jay chung,2014-06-11,Grade 4,+13626470871,342
375,S00375,george hunter,2013-11-22,Grade 4,+18698506842,343
410,S00410,tracy hernandez,2017-06-05,Grade 4,+19944975218,343
619,S00619,joshua le,2016-08-29,Grade 5,+12138920288,343
629,S00629,wesley johnson,2014-09-02,Grade 2,+16589617456,343
750,S00750,scott harper,2008-02-09,Grade 4,+13032455881,343
1497,S01497,karen caldwell,2017-07-24,Grade 4,+14464334880,343
1463,S01463,gerald phelps,2017-07-04,Grade 2,+12245632784,343
1783,S01783,patrick camacho,2008-07-04,Grade 3,+14076276199,343
2062,S02062,susan pratt phd,2015-04-27,Grade 5,+12457913258,343
2256,S02256,diane brown,2016-03-25,Grade 4,+18278788707,343
2277,S02277,kristen smith,2008-07-04,Grade 3,+19355733305,343
3115,S03115,ross lynn,2016-02-25,Grade 2,+15918012528,343
3054,S03054,brenda jones,2013-03-03,Grade 1,+16767150859,343
2378,S02378,bryce robinson,2009-01-27,Grade 1,+19329186180,343
2712,S02712,todd davis,2013-09-06,Grade 4,+15069209897,343
2738,S02738,jennifer andrade,2007-05-03,Grade 3,+15104624615,343
6030,S06030,jessica wolf,2011-04-01,Grade 2,+19506237183,343
5304,S05304,rachel carr,2010-05-27,Grade 1,+18705276968,343
5150,S05150,daniel nelson,2009-06-13,Grade 1,+13867286309,343
3912,S03912,calvin elliott,2010-02-07,Grade 2,+12345346284,343
3524,S03524,sergio klein,2007-02-18,Grade 5,+16687798601,343
9408,S09408,julie conley,2009-06-22,Grade 2,+16484616849,343
8888,S08888,jane anderson,2018-01-08,Grade 1,+16668478709,343
8876,S08876,timothy mclaughlin,2012-05-16,Grade 4,+17679574753,343
6392,S06392,christina miller,2017-05-30,Grade 4,+15598646520,343
6886,S06886,raymond martinez,2013-11-20,Grade 5,+17008260937,343
7877,S07877,beth davis,2015-05-15,Grade 4,+14093612015,343
12127,S12127,mr. mark alexander,2016-12-07,Grade 4,+16198159055,343
12104,S12104,mark copeland,2015-12-01,Grade 3,+19815160294,343
11997,S11997,sarah armstrong,2017-09-28,Grade 4,+19203271587,343
11034,S11034,john warren,2016-10-31,Grade 2,+12629770481,343
10907,S10907,michael hernandez,2009-12-02,Grade 4,+19703421156,343
9988,S09988,samantha james,2010-03-19,Grade 2,+14986893250,343
2842,S02842,patrick reyes,2016-04-12,Grade 3,+17857905960,344
5144,S05144,sarah williams,2011-12-24,Grade 4,+13242649932,344
7659,S07659,kim nguyen,2013-11-14,Grade 3,n/a,344
8849,S08849,duane white,2017-05-29,Grade 3,+14433239482,344
10706,S10706,leonard hughes,2017-12-13,Grade 5,+13587366412,344
11627,S11627,raymond warner,2014-06-01,Grade 3,+15296763373,344
11399,S11399,jason riley,2017-04-10,Grade 2,n/a,344
12039,S12039,brian leon,2011-07-12,Grade 2,+19713883335,344
12068,S12068,benjamin bell,2011-01-20,Grade 2,+17877179547,344
3072,S03072,linda kerr,2011-10-22,Grade 1,+15904598334,345
2915,S02915,kevin martin,2018-08-19,Grade 4,+16836928528,345
1120,S01120,brittany harrison,2012-09-04,Grade 2,+12122690632,345
3417,S03417,jeffrey spencer,2015-02-17,Grade 1,+14039856349,345
3174,S03174,danny johnson,2006-04-19,Grade 4,+13913506508,345
12059,S12059,christopher mcclure,2017-07-04,Grade 2,+17304638657,345
11470,S11470,kelly barnett,2014-12-13,Grade 4,+17973506325,345
9969,S09969,david baldwin,2013-08-17,Grade 5,+16845630689,345
2950,S02950,teresa thompson,2016-02-29,Grade 5,+15775272895,346
6047,S06047,paul andrews,2009-01-10,Grade 5,+17964960180,346
5699,S05699,felicia singleton,2007-02-18,Grade 3,+18955581112,346
6474,S06474,steven yates,2008-07-26,Grade 2,+13902580818,346
9890,S09890,christina brooks,2011-03-07,Grade 4,+19413046056,346
10484,S10484,steven perez,2010-12-10,Grade 4,+12127038219,346
11653,S11653,elizabeth brown,2007-06-05,Grade 3,+16996595185,347
2974,S02974,kevin nelson,2019-01-22,Grade 2,+14627680073,348
3032,S03032,stephanie lin,2014-11-06,Grade 5,+12509380301,348
2981,S02981,joyce myers,2008-03-31,Grade 2,+15614342929,348
2728,S02728,alexis barnes,2018-04-13,Grade 1,+12882549441,348
2700,S02700,emma alvarez,2012-04-10,Grade 5,+13602180994,348
2607,S02607,brian nguyen,2006-06-09,Grade 5,+13153899485,348
2636,S02636,barry bradshaw,2008-12-30,Grade 5,+13626811151,348
2375,S02375,patricia fowler,2013-10-25,Grade 1,+14045025572,348
2403,S02403,marcus tyler,2015-09-30,Grade 4,+14658076436,348
2317,S02317,katherine ford,2011-10-13,Grade 3,+19809247215,348
2527,S02527,maureen thompson md,2011-09-29,Grade 4,+18068299265,348
2557,S02557,amy hoffman,2011-06-26,Grade 4,+18765608216,348
1131,S01131,melinda price,2017-06-28,Grade 1,+17296423690,348
1138,S01138,john sloan,2015-11-20,Grade 1,+17264027142,348
1046,S01046,evan deleon,2013-07-29,Grade 1,+15445731403,348
887,S00887,donna peters,2010-09-09,Grade 2,n/a,348
871,S00871,victor walker,2012-09-25,Grade 2,+12588373627,348
874,S00874,corey poole,2009-08-18,Grade 4,+12782574734,348
861,S00861,jeremy stewart,2016-10-27,Grade 5,+13442031867,348
924,S00924,kenneth lambert,2017-10-18,Grade 5,+15507246649,348
852,S00852,donald lester,2008-06-26,Grade 1,+13293342827,348
618,S00618,maria hunt,2016-03-04,Grade 4,+16889459437,348
556,S00556,joseph clay,2012-04-29,Grade 3,+18932546111,348
663,S00663,johnathan coleman,2016-06-24,Grade 4,+13317451817,348
689,S00689,melissa osborn,2015-11-23,Grade 3,+14103681922,348
708,S00708,kevin mathews,2009-10-15,Grade 1,+13833309365,348
710,S00710,christopher carr,2007-10-24,Grade 3,+13087192214,348
220,S00220,wanda sanchez,2007-08-31,Grade 1,+17144697556,348
142,S00142,brian phillips,2009-10-04,Grade 5,+18744617223,348
2216,S02216,alexander hayes,2017-10-20,Grade 1,+19727854077,348
2165,S02165,gregory pierce,2015-01-15,Grade 1,+17663152715,348
2040,S02040,james gardner,2009-08-23,Grade 5,+19873558320,348
2120,S02120,donald anderson,2008-01-21,Grade 2,+16179021769,348
1781,S01781,julie vance,2014-09-26,Grade 1,+13644564764,348
1807,S01807,joshua johnson,2014-07-18,Grade 1,+12186703200,348
1830,S01830,cody brown,2012-01-09,Grade 2,+13002839006,348
1767,S01767,julie lowe,2015-12-09,Grade 4,+18507318613,348
1993,S01993,joshua murray,2012-06-13,Grade 2,+12686857790,348
1986,S01986,rhonda wallace,2017-06-30,Grade 3,+16309004106,348
1595,S01595,jaime johnson,2011-10-31,Grade 5,+19378474810,348
1584,S01584,maria perez,2012-05-15,Grade 3,+14727176077,348
1412,S01412,robert garcia,2010-09-04,Grade 1,+17587853847,348
1191,S01191,julia molina,2018-10-28,Grade 3,+14012473390,348
1182,S01182,wanda adams,2016-12-12,Grade 1,+16639827935,348
5702,S05702,joseph miller,2007-11-14,Grade 2,+17135086116,348
5576,S05576,jesse stevens,2006-12-29,Grade 4,+14143686855,348
5517,S05517,sydney rush,2013-10-14,Grade 2,+14969812460,348
5550,S05550,sarah cruz,2009-03-15,Grade 4,+18747327330,348
5782,S05782,david eaton,2012-07-12,Grade 2,+12466951647,348
5803,S05803,alexis wood,2006-08-28,Grade 4,+17302862636,348
5936,S05936,kathryn smith,2006-08-21,Grade 1,+19288653854,348
5945,S05945,albert wiley,2018-09-17,Grade 4,+15769461737,348
5895,S05895,michael weeks,2007-06-17,Grade 3,+19509158455,348
5897,S05897,ryan bennett,2014-05-30,Grade 1,+18575612944,348
5888,S05888,rachel aguilar,2014-07-24,Grade 1,+13513983749,348
6171,S06171,nathan jones,2008-01-15,Grade 1,+18573699610,348
3184,S03184,blake hill,2014-08-01,Grade 3,+16207952997,348
3203,S03203,nathan garner,2019-01-28,Grade 1,+19876033253,348
3412,S03412,robert jacobson,2008-05-26,Grade 5,+12534378678,348
3557,S03557,devin wagner,2007-09-10,Grade 4,+14705310635,348
3562,S03562,mark pineda,2010-07-29,Grade 2,+15474019837,348
3455,S03455,timothy woodard,2017-03-18,Grade 4,+18357483888,348
3640,S03640,gregory weaver,2011-05-23,Grade 3,+13879127175,348
3602,S03602,carol hampton,2018-01-26,Grade 5,+13303512830,348
3778,S03778,david brady,2019-03-07,Grade 5,+15759908235,348
3757,S03757,stephanie butler,2017-01-15,Grade 2,+15605463561,348
4161,S04161,sara brooks,2014-06-27,Grade 2,n/a,348
4113,S04113,rebecca carlson,2012-02-10,Grade 2,+15947401144,348
4123,S04123,jennifer solis,2015-04-01,Grade 4,+17322273227,348
4060,S04060,lisa calhoun,2014-09-26,Grade 2,+13449679705,348
5220,S05220,andrew mahoney,2016-06-12,Grade 1,+13579572104,348
5399,S05399,carrie oconnor,2018-03-05,Grade 1,+16628288315,348
5377,S05377,andrea hernandez,2017-08-10,Grade 3,+15716028425,348
5045,S05045,andrea martinez,2007-12-10,Grade 3,+15753252797,348
4914,S04914,diana hicks,2017-09-14,Grade 3,+15306345852,348
4948,S04948,travis campbell,2010-10-31,Grade 2,+14754441620,348
4976,S04976,emily townsend,2016-11-28,Grade 4,+19495779494,348
4956,S04956,darren pineda,2013-10-31,Grade 3,+14467162608,348
4435,S04435,sarah lopez,2010-11-10,Grade 4,+19998686822,348
4402,S04402,david coleman,2012-05-16,Grade 4,+19928685594,348
4416,S04416,kevin combs,2018-07-15,Grade 2,+12968812932,348
4378,S04378,tyler wilson,2011-07-19,Grade 3,+15524589622,348
4649,S04649,abigail mooney,2010-01-06,Grade 5,+16225906060,348
4703,S04703,bradley rojas,2015-03-11,Grade 5,+13138666420,348
6381,S06381,casey herrera,2015-09-18,Grade 5,+19012399988,348
6675,S06675,jennifer flores,2007-01-14,Grade 1,+16985293079,348
7138,S07138,rachel white,2007-03-28,Grade 5,+12163090823,348
7081,S07081,christy murphy,2016-10-19,Grade 5,+15016105464,348
7192,S07192,vanessa robertson,2007-10-21,Grade 2,+14489871626,348
7184,S07184,misty horn,2011-01-19,Grade 4,+15177638089,348
7706,S07706,heather shaw,2010-05-05,Grade 2,+17022176903,348
7521,S07521,daniel vargas,2018-12-01,Grade 3,+15283381336,348
7474,S07474,jocelyn joyce,2009-08-20,Grade 1,+13229212496,348
7932,S07932,eric haley,2008-12-06,Grade 1,n/a,348
7978,S07978,taylor robinson,2012-05-07,Grade 5,+16517220195,348
7968,S07968,jerry mcgrath,2012-12-11,Grade 2,+15688131010,348
7793,S07793,nicole stone,2010-10-15,Grade 2,+13236487067,348
7781,S07781,aaron sullivan,2008-07-05,Grade 4,+12803984804,348
8433,S08433,kenneth maldonado,2012-01-19,Grade 3,+12959078547,348
8325,S08325,diana cook,2009-12-21,Grade 4,+13605581137,348
8288,S08288,paula webb,2011-11-16,Grade 1,+16622531783,348
8166,S08166,melissa stevens,2007-01-27,Grade 3,+15374345962,348
8179,S08179,roy edwards,2008-10-27,Grade 5,+18935779107,348
8228,S08228,ana baxter,2014-02-24,Grade 4,+17203589802,348
8204,S08204,roy martinez,2011-05-07,Grade 5,+13118692829,348
8093,S08093,mckenzie avila,2013-02-25,Grade 2,+12812799660,348
8067,S08067,amy phelps,2009-02-16,Grade 4,+12023592118,348
8799,S08799,barbara smith,2012-01-27,Grade 1,+14414849970,348
8816,S08816,joseph meadows,2015-11-05,Grade 4,+19788058966,348
9119,S09119,tracy cummings,2018-10-08,Grade 4,+17997699326,348
8972,S08972,brandon blake,2014-09-08,Grade 5,+19296152781,348
8922,S08922,michael young,2014-09-18,Grade 5,+19833291516,348
8923,S08923,melissa castro,2006-08-28,Grade 2,+12842072825,348
9351,S09351,ashley cooper,2016-03-14,Grade 1,+16735202629,348
9336,S09336,david nichols,2010-11-07,Grade 4,+17075864198,348
9182,S09182,connie davenport,2013-09-23,Grade 2,+18988601910,348
11702,S11702,glenda brown,2010-07-01,Grade 1,+15272884053,348
11475,S11475,selena berry,2015-07-14,Grade 2,+13537346521,348
11272,S11272,katherine molina,2017-03-01,Grade 1,+12458963334,348
10605,S10605,george hayes,2008-08-04,Grade 3,+19737356445,348
10787,S10787,scott mack md,2010-10-06,Grade 4,+18458464599,348
11012,S11012,ariel smith,2018-01-24,Grade 3,+15074155618,348
10969,S10969,nancy castro,2008-03-03,Grade 5,+14747952405,348
11099,S11099,maria duran,2016-03-27,Grade 5,+19789081308,348
10307,S10307,ana johnston,2016-11-20,Grade 5,+13332228273,348
10246,S10246,jacqueline wilson,2018-01-30,Grade 2,+13693393408,348
10151,S10151,deborah garcia,2012-02-22,Grade 4,+17887032614,348
10142,S10142,anthony gates,2018-01-19,Grade 2,+17025598353,348
10172,S10172,dr. wendy snyder,2008-09-09,Grade 2,+16925072264,348
9879,S09879,jesse williams,2018-06-28,Grade 4,n/a,348
9768,S09768,robert johnson,2019-03-03,Grade 3,+18605405907,348
9924,S09924,jasmin cantu,2014-08-23,Grade 5,+19096224507,348
12094,S12094,william roberts,2011-12-07,Grade 1,n/a,348
12110,S12110,sabrina brown,2007-03-29,Grade 3,n/a,348
11988,S11988,rhonda campbell,2006-08-22,Grade 3,+18103313787,348
11801,S11801,michael cummings,2010-11-21,Grade 1,+18139604864,348
11588,S11588,amy grimes,2006-08-28,Grade 4,+17132153298,349
1867,S01867,anna howard,2015-04-18,Grade 5,+16303880300,350
3487,S03487,robert lowery,2012-12-05,Grade 5,+19929008083,351
2524,S02524,patrick wall,2008-07-07,Grade 5,+14344980541,352
3828,S03828,daniel gibson,2019-01-15,Grade 4,+18789446612,352
5051,S05051,michael bernard,2013-07-21,Grade 1,+18872156447,352
7718,S07718,richard thompson,2010-11-20,Grade 4,+17482774321,352
11465,S11465,ray melton,2013-03-26,Grade 1,+14995875291,352
3000,S03000,john davis,2014-04-29,Grade 4,+18873891496,353
2045,S02045,joseph garcia,2008-01-18,Grade 2,+17925184636,353
1581,S01581,yvette fields,2015-10-05,Grade 4,+18432984624,353
1665,S01665,joshua white dds,2014-11-17,Grade 5,+15146250132,353
1527,S01527,michael sherman,2014-01-07,Grade 5,+15799381000,353
378,S00378,william baker,2016-10-20,Grade 1,+14154022549,353
714,S00714,cindy spencer,2016-01-09,Grade 3,+13629881288,353
5099,S05099,april acevedo,2018-11-15,Grade 2,+15403158792,353
4880,S04880,lauren lane,2017-07-21,Grade 3,+18229246921,353
5136,S05136,alex jones,2007-12-29,Grade 2,+12729252022,353
4352,S04352,timothy hanson,2006-06-22,Grade 2,+19654075032,353
4317,S04317,mason brown,2012-10-23,Grade 2,+16722198283,353
4346,S04346,amy reed,2012-09-14,Grade 5,+16489390683,353
3725,S03725,shannon collins,2017-11-16,Grade 5,+12827007854,353
3782,S03782,mrs. sheri lindsey,2011-01-05,Grade 3,+12223644093,353
4238,S04238,amy young,2012-06-03,Grade 3,+12908555338,353
3559,S03559,rebecca atkinson,2016-07-09,Grade 1,+15253240539,353
5624,S05624,marcus ortiz,2010-11-02,Grade 3,+12335019510,353
8074,S08074,charlene reyes,2009-09-27,Grade 4,+14469664470,353
8118,S08118,david berry,2007-04-24,Grade 3,+19696463539,353
8278,S08278,jessica reynolds,2015-12-08,Grade 1,+19556738394,353
8452,S08452,jocelyn robinson,2014-05-20,Grade 1,+13012166327,353
7158,S07158,mitchell martin,2014-05-18,Grade 1,+16258346215,353
7009,S07009,daniel green,2018-01-03,Grade 5,+17569829893,353
6624,S06624,john perez,2012-09-17,Grade 3,+13737373773,353
9300,S09300,paul miller,2013-08-05,Grade 5,+15612994114,353
10887,S10887,whitney castillo,2006-08-21,Grade 1,+18708244482,353
10506,S10506,thomas martin,2013-09-15,Grade 2,n/a,353
10405,S10405,maria wright,2009-03-09,Grade 2,+18213241973,353
12090,S12090,shannon allison,2017-06-13,Grade 2,+13172701457,353
11704,S11704,karen hall,2017-03-07,Grade 5,+12354905918,354
274,S00274,william wilkerson,2013-02-04,Grade 3,n/a,355
1541,S01541,kurt hale,2016-09-04,Grade 1,+13002619392,355
2051,S02051,ann sanchez,2012-01-10,Grade 1,+15017052871,355
